"casenum","fileid","year","month","day","cite","vol","beginpg","endopin","endpage","docnum","multdoc","method","circuit","state","district","origin","source","distjudg","applfrom","adminrev","priorpub","opinstat","treat","classact","crossapp","majvotes","dissent","concur","counsel1","counsel2","amicus","sanction","initiate","interven","numappel","appnatpr","appbus","appnonp","appfed","appsubst","appstate","appfiduc","ap_stid","genapel1","bank_ap1","genapel2","bank_ap2","appel1","appel2","realapp","numresp","r_natpr","r_bus","r_nonp","r_fed","r_subst","r_state","r_fiduc","r_stid","respond1","respond2","realresp","genresp1","genresp2","bank_r1","bank_r2","const1","const2","usc1","usc1sect","usc2","usc2sect","civproc1","civproc2","crmproc1","crmproc2","juris","statecl","standing","mootness","exhaust","timely","immunity","frivol","polquest","oththres","late","frivapp","othappth","constit","fedlaw","procedur","typeiss","prejud","insane","improper","juryinst","othjury","deathpen","sentence","indict","confess","search","othadmis","plea","counsel","rtcouns","suffic","indigent","entrap","procdis","othcrim","dueproc","execord","stpolicy","weightev","pretrial","trialpro","post_trl","attyfee","judgdisc","altdisp","injunct","summary","fedvst","foreign","int_law","st_v_st","discover","othcivil","subevid","denovo","erron","capric","abusedis","judrev","genstand","notice","alj","agen_acq","freeinfo","comment","record","diverse","whlaws","casetyp1","geniss","direct1","casetyp2","direct2","habeas","decuncon","unan","signed","codej1","codej2","j2vote1","j2vote2","j2maj1","j2maj2","codej3","j3vote1","j3vote2","j3maj1","j3maj2","codej4","j4vote1","j4vote2","j4maj1","j4maj2","codej5","j5vote1","j5vote2","j5maj1","j5maj2","codej6","j6vote1","j6vote2","j6maj1","j6maj2","codej7","j7vote1","j7vote2","j7maj1","j7maj2","codej8","j8vote1","j8vote2","j8maj1","j8maj2","codej9","j9vote1","j9vote2","j9maj1","j9maj2","codej10","j10vote1","j10vote2","j10maj1","j10maj2","codej11","j11vote1","j11vote2","j11maj1","j11maj2","codej12","j12vote1","j12vote2","j12maj1","j12maj2","codej13","j13vote1","j13vote2","j13maj1","j13maj2","codej14","j14vote1","j14vote2","j14maj1","j14maj2","codej15","j15vote1","j15vote2","j15maj1","j15maj2","govt","pagelgth","multiple","resstate","polques","j16maj1","j16vote1","docknum","sample","supct","Circuit","Year","Circuit_Cases","year_circuit_cases","sample_cases","year_sample_cases","circuit_proportion","sample_proportion","weighting"
1259,"",1985,4,17,"0760/0097",760,97,99,99,84003263,NA,1,6,35,6,1,1,10608,1,15,"0",1,1,0,0,3,0,0,4,5,0,4,2,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71005,99999,0,1,0,0,0,1,0,0,0,0,39000,99999,0,3,9,2,9,0,0,18,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1,NA,NA,0,0,1,1,629,637,1,NA,1,NA,638,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,85,475,6577,30,360,0.0722213775277482,0.0833333333333333,0.866656530332979
1260,"",1985,9,13,"0772/0244",772,244,259,259,83003598,NA,1,6,35,5,1,1,20606,1,15,"0556FS058",1,1,1,0,3,0,0,4,4,0,4,1,0,7,5,0,1,0,0,0,1,0,7,2,8,2,71005,81004,0,22,0,22,0,0,0,0,0,0,13201,13409,0,1,1,2,2,0,0,15,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,7,1,736,0,0,0,1,1,629,620,1,0,1,1,637,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,85,475,6577,30,360,0.0722213775277482,0.0833333333333333,0.866656530332979
1591,"",1984,9,20,"0744/0521",744,521,527,527,83003293,NA,1,6,35,0,3,1,10625,3,15,"000000000",1,1,0,0,3,0,0,4,7,0,4,1,0,1,0,1,0,0,0,0,0,0,1,2,9,9,14400,99999,0,1,0,0,1,0,0,0,0,0,21007,99999,0,2,9,2,9,0,0,29,106,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,6,3,NA,NA,0,0,1,1,618,607,3,NA,1,NA,623,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1592,"",1984,9,21,"0744/1197",744,1197,1207,1207,83005351,NA,1,6,17,1,1,1,20602,1,15,"000000000",1,1,0,0,3,0,0,4,5,0,4,2,0,2,2,0,0,0,0,0,0,0,7,2,7,2,71000,71000,0,1,0,0,0,1,0,0,0,0,39000,99999,0,3,9,2,9,0,0,18,1005,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,1,NA,NA,0,0,1,1,642,644,1,NA,1,NA,641,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1593,"",1984,7,9,"0738/0743",738,743,748,748,82003177,NA,1,6,55,0,8,15,99999,12,15,"000000000",1,8,0,0,3,0,0,4,5,0,4,1,0,1,0,0,1,0,0,0,0,0,2,2,9,9,21011,99999,0,4,0,0,0,4,0,0,0,0,31010,36007,0,3,3,2,2,0,0,5,7121,5,7703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,2,1,608,3,0,0,1,1,644,612,1,3,1,1,637,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1594,"",1984,4,6,"0731/0342",731,342,345,345,83005194,NA,1,6,17,2,1,1,10604,5,15,"000000000",2,1,0,0,3,0,0,4,4,0,4,1,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71000,99999,0,1,0,1,0,0,0,0,0,0,13501,99999,0,1,9,2,9,0,0,45,153,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,6,1,NA,NA,0,0,1,0,620,642,1,NA,1,NA,20606,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1595,"",1984,8,23,"0741/0125",741,125,127,127,83005641,NA,1,6,55,0,4,1,10688,10,15,"000000000",2,3,0,0,3,0,0,4,4,0,4,1,0,2,2,0,0,0,0,0,0,0,7,1,7,1,71000,73000,0,1,0,0,0,0,0,0,1,0,81002,99999,0,8,9,2,9,0,0,11,110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,7,3,NA,NA,0,0,1,0,607,613,3,NA,1,NA,620,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1596,"",1984,7,27,"0740/0440",740,440,447,447,83005678,NA,1,6,42,1,1,1,20617,1,15,"000000000",1,1,0,0,3,0,0,4,5,0,4,2,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71000,99999,0,1,0,0,0,1,0,0,0,0,39000,99999,0,3,9,2,9,0,0,18,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1,117,1,0,0,1,1,642,620,1,1,1,1,10617,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1597,"",1984,8,24,"0742/0949",742,949,964,964,83003306,NA,7,6,35,6,1,1,10682,3,15,"701f2d178",1,1,0,0,3,0,1,4,8,1,4,1,0,1,0,1,0,0,0,0,0,0,1,2,9,9,14910,99999,0,2,0,0,0,0,1,1,0,0,47002,53009,0,4,5,2,2,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,7,3,744,1,0,0,1,1,605,625,3,1,1,1,629,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1598,"",1984,3,22,"0729/1089",729,1089,1096,1096,82003750,NA,1,6,35,6,1,1,20618,1,15,"000000000",1,1,0,0,3,0,0,5,4,0,4,2,0,1,0,0,0,1,0,0,0,0,3,2,9,9,39001,99999,0,1,0,0,0,0,0,0,1,0,81003,99999,0,8,9,2,9,0,0,26,302,26,318,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,7,1,NA,NA,0,0,1,1,644,612,1,NA,1,NA,637,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1599,"",1984,3,23,"0730/0460",730,460,462,462,83001425,NA,1,6,22,1,1,1,20615,6,15,"000000000",2,2,0,0,3,0,0,5,3,0,4,1,0,1,0,0,0,1,0,0,0,0,3,2,9,9,39000,99999,0,1,1,0,0,0,0,0,0,0,71001,99999,0,7,9,2,9,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,1,NA,NA,0,0,1,0,609,618,1,NA,1,NA,623,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1600,"",1984,6,8,"0736/0352",736,352,358,358,82001895,NA,1,6,55,8,6,1,20639,10,15,"000000000",1,1,0,0,3,0,0,3,5,0,4,1,0,1,1,0,0,0,0,0,0,0,7,2,9,9,73001,99999,0,1,0,0,0,1,0,0,0,0,31007,99999,0,3,9,2,9,0,0,42,1382,42,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,750,7,1,NA,NA,0,0,1,1,609,620,1,NA,1,NA,625,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1601,"",1984,7,6,"0738/0157",738,157,159,159,83003455,NA,1,6,35,5,1,1,10668,1,15,"000000000",2,1,0,0,3,0,0,4,5,0,4,2,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71000,99999,0,1,0,0,0,1,0,0,0,0,39000,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1,1,NA,NA,0,0,1,0,613,629,1,NA,1,NA,10653,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1602,"",1984,8,23,"0747/1045",747,1045,1046,1046,81003157,NA,1,6,55,0,6,14,99999,10,15,"693f2d597",1,1,0,0,3,0,0,4,5,0,4,1,0,1,1,0,0,0,0,0,0,0,7,2,9,9,73020,99999,0,1,0,0,0,1,0,0,0,0,35005,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,9,3,NA,NA,0,0,1,0,618,619,3,NA,1,NA,641,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1603,"",1984,5,10,"0734/1142",734,1142,1149,1151,83005097,NA,1,6,17,2,3,1,10660,5,15,"000000000",1,4,0,0,3,0,1,4,6,0,4,1,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71001,99999,0,1,0,0,0,0,0,1,0,17,56003,99999,0,5,9,2,9,106,0,28,2244,28,2254,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,3,NA,NA,1,0,1,1,623,618,3,NA,1,NA,638,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1604,"",1984,1,17,"0725/0394",725,394,398,398,83003012,NA,1,6,35,5,1,1,20606,3,15,"000000000",1,1,0,0,3,0,0,4,4,0,4,1,0,1,0,1,0,0,0,0,0,0,1,2,9,9,14706,99999,0,2,0,2,0,0,0,0,0,0,14700,14700,0,1,1,2,2,0,0,15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,7,0,NA,NA,0,0,1,1,620,619,0,NA,NA,NA,20600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1605,"",1984,2,28,"0728/0347",728,347,351,351,82003826,NA,2,6,55,0,6,11,99999,12,15,"000000000",1,1,0,0,3,0,0,4,5,0,4,1,0,1,0,1,0,0,0,0,0,0,1,2,9,9,14604,99999,0,1,0,1,0,0,0,0,0,0,14900,99999,0,1,9,2,9,3,0,7,499,11,525,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,753,7,3,905,3,0,0,1,1,620,609,3,3,1,1,625,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1606,"",1984,2,15,"0727/0603",727,603,608,608,82001747,NA,1,6,22,1,1,1,10646,3,15,"000000000",1,1,0,0,3,0,0,6,4,0,4,2,0,3,0,0,0,0,0,3,0,22,5,2,5,2,52003,53007,0,3,3,0,0,0,0,0,0,0,73000,70000,0,7,7,2,2,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,2,3,NA,NA,0,7,1,1,644,618,3,NA,1,NA,20611,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1607,"",1984,11,26,"0748/1109",748,1109,1112,1112,82001842,NA,1,6,55,0,8,10,99999,12,15,"000000000",1,3,0,0,3,0,0,4,5,0,4,1,0,2,1,0,0,0,0,0,1,0,8,2,7,2,81004,73000,0,1,0,0,0,1,0,0,0,0,35006,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,7,1,NA,NA,0,0,1,1,629,629,1,NA,1,NA,641,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1608,"",1984,6,29,"0738/0152",738,152,155,155,83005587,NA,1,6,42,1,1,1,20617,1,15,"000000000",1,4,0,0,3,0,0,4,5,0,4,2,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71000,99999,0,1,0,0,0,1,0,0,0,0,39000,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,3,NA,NA,0,0,1,1,612,609,3,NA,1,NA,638,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
1609,"",1984,6,18,"0736/0375",736,375,380,380,82005324,NA,1,6,17,2,1,1,10602,1,15,"546fs26zz",1,6,0,1,2,1,0,4,4,0,4,1,0,1,1,0,0,0,0,0,0,0,7,2,9,9,73000,99999,0,1,0,1,0,0,0,0,0,0,14707,99999,0,1,9,2,9,0,0,17,1700,15,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,7,2,NA,NA,0,0,2,1,620,641,2,NA,1,NA,612,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84,501,6349,30,360,0.0789100645770988,0.0833333333333333,0.946920774925185
